,name_player,id_player,championName,championId,kda,kills,deaths,assists,goldEarned,goldSpent,visionScore,win
162,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Udyr,77,1.0,1,3,2,7381,7025,22,False
163,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Udyr,77,2.6666666666666665,9,6,7,16917,15150,29,True
164,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Udyr,77,7.0,8,2,6,13065,11750,26,True
165,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Udyr,77,7.666666666666667,15,3,8,16187,12125,14,True
166,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Udyr,77,2.0,3,4,5,10696,10100,25,False
167,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Udyr,77,0.0,0,0,0,737,500,2,True
168,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Udyr,77,2.0,0,1,2,4866,675,15,False
169,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Udyr,77,5.5,12,4,10,17343,15200,30,True
170,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Udyr,77,1.7,10,10,7,15269,14375,31,False
171,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Udyr,77,5.25,15,4,6,17217,16950,27,True
172,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Udyr,77,1.6666666666666667,12,9,3,18480,16975,41,True
173,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Udyr,77,4.0,6,2,2,8350,5225,22,True
174,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Udyr,77,9.666666666666666,21,3,8,21539,23220,29,True
175,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Udyr,77,1.0,3,4,1,8114,7950,18,False
176,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Udyr,77,4.25,8,4,9,11269,9275,35,True
177,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Darius,122,19.0,15,1,4,15114,14500,6,True
178,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Udyr,77,5.0,3,2,7,11208,10825,27,True
179,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Udyr,77,6.0,8,2,4,10152,8625,17,True
180,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Diana,131,3.8333333333333335,15,6,8,15226,12475,17,True
181,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Trundle,48,1.1666666666666667,3,6,4,8841,8250,22,False
182,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Udyr,77,3.0,8,6,10,11225,10575,23,True
183,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Diana,131,1.3333333333333333,4,9,8,11691,11350,22,False
184,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Olaf,2,2.3333333333333335,9,6,5,15269,12075,13,True
185,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Udyr,77,1.0,2,6,4,8735,8550,19,False
186,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Irelia,39,3.0,7,5,8,15209,13675,27,False
187,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Diana,131,1.1428571428571428,5,7,3,12088,11225,21,False
188,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Diana,131,0.0,0,0,0,599,500,0,True
189,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Trundle,48,5.333333333333333,8,3,8,14965,13050,17,True
190,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Diana,131,0.625,1,8,4,8768,8250,18,False
191,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Diana,131,11.0,6,0,5,8586,5025,14,True
192,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Diana,131,1.3,4,10,9,13895,13600,33,False
193,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Diana,131,15.5,17,2,14,19533,14825,19,True
194,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Viego,234,5.5,9,4,13,15802,12975,26,True
195,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Diana,131,5.0,14,3,1,18003,16450,30,True
196,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Diana,131,2.3333333333333335,9,9,12,19547,17800,35,True
197,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Viego,234,1.8333333333333333,6,6,5,13517,12850,24,False
198,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Diana,131,0.4444444444444444,1,9,3,8318,8125,25,False
199,DamWithoutPilas,ElFqrHoyN-RsWIjJRFuzE1sX83iCqzQMN1LvBO80XoBi-p0,Diana,131,1.6666666666666667,7,9,8,17439,17275,26,False
200,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Ahri,103,1.6666666666666667,8,6,2,14356,13975,15,False
201,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Vayne,67,1.8571428571428572,8,7,5,12064,10050,17,False
202,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Ahri,103,3.2,8,5,8,11909,9485,21,True
203,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Caitlyn,51,0.8571428571428571,2,7,4,7551,6200,9,False
204,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Syndra,134,2.1666666666666665,8,6,5,15159,14825,26,False
205,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Kassadin,38,7.0,9,2,5,13712,11575,16,True
206,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Ahri,103,1.6,4,5,4,9168,8800,11,False
207,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Ahri,103,2.6666666666666665,4,6,12,11484,10800,33,True
208,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Ahri,103,5.0,4,1,1,6862,4960,8,True
209,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Syndra,134,5.0,13,4,7,15653,12135,22,True
210,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Jhin,202,3.0,3,4,9,9580,9400,15,True
211,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Caitlyn,51,4.6,12,5,11,13988,12295,21,True
212,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Caitlyn,51,10.0,12,2,8,11277,9525,12,True
213,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Caitlyn,51,2.25,6,4,3,11781,11200,17,True
214,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Sylas,517,2.0,3,8,13,11045,10250,15,True
215,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Ahri,103,3.5,8,4,6,11687,9925,15,False
216,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Sylas,517,1.3333333333333333,1,6,7,7208,6975,29,False
217,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Ahri,103,1.5,4,4,2,9579,9450,16,False
218,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Chogath,31,0.5,2,8,2,6410,6200,5,False
219,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Ahri,103,1.8,3,5,6,8824,8535,23,False
220,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Swain,50,0.625,1,8,4,5645,5050,20,False
221,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Ahri,103,5.0,4,1,1,11759,10075,20,True
222,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Ahri,103,5.4,15,5,12,16904,11975,22,True
223,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Jax,24,4.0,1,1,3,5727,5300,6,True
224,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Vayne,67,1.125,4,8,5,11913,11175,8,False
225,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Ahri,103,1.0,0,2,2,4881,3235,3,False
226,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Caitlyn,51,2.6,5,5,8,15119,14225,20,False
227,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Caitlyn,51,0.7142857142857143,3,7,2,8516,8225,9,False
228,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Caitlyn,51,2.7142857142857144,12,7,7,18346,17450,18,True
229,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Caitlyn,51,1.8333333333333333,3,6,8,9025,8175,2,True
230,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Caitlyn,51,2.875,6,8,17,13021,12100,19,True
231,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Caitlyn,51,9.0,11,3,16,12381,10200,10,True
232,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Ahri,103,5.0,11,4,9,14013,12885,25,True
233,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Caitlyn,51,2.5714285714285716,12,7,6,18813,17600,37,True
234,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Ahri,103,2.0,3,4,5,8726,8075,16,False
235,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Vayne,67,1.5714285714285714,8,7,3,12114,10925,15,False
236,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Caitlyn,51,8.5,12,2,5,13407,11400,14,True
237,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Caitlyn,51,1.875,6,8,9,15579,15450,17,True
238,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Caitlyn,51,2.8333333333333335,6,6,11,11380,10125,24,True
239,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Sylas,517,6.5,11,4,15,14817,14500,17,True
240,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Sylas,517,1.1666666666666667,3,6,4,6675,6225,3,False
241,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Jax,24,0.0,0,0,0,500,500,0,False
242,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Jax,24,0.75,3,8,3,9352,9000,12,False
243,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Mordekaiser,82,4.666666666666667,11,3,3,15398,13675,26,True
244,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Ahri,103,2.2857142857142856,12,7,4,15701,15425,16,False
245,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Jax,24,1.8333333333333333,7,6,4,12543,12100,15,False
246,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Ahri,103,8.0,17,3,7,16854,14525,18,True
247,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Vayne,67,2.7142857142857144,6,7,13,12816,10950,12,True
248,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Ahri,103,14.0,11,1,3,11519,9950,12,True
249,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Ahri,103,9.5,12,2,7,16119,13425,24,True
250,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Ahri,103,1.5454545454545454,7,11,10,11540,11050,20,False
251,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Jax,24,0.6666666666666666,4,15,6,9466,9350,15,False
252,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Jax,24,5.5,12,4,10,18962,18125,20,True
253,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Jax,24,1.6666666666666667,6,6,4,11550,11075,12,True
254,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Jax,24,4.6,16,5,7,16061,15775,12,True
255,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Sylas,517,1.6363636363636365,7,11,11,8898,8300,11,False
256,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Sylas,517,5.666666666666667,10,3,7,10595,10475,9,True
257,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Ahri,103,5.0,17,5,8,25015,19425,29,False
258,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Kassadin,38,2.4,5,5,7,11655,10400,14,False
259,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Fiora,114,1.2857142857142858,3,7,6,9129,8200,12,False
260,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Ahri,103,5.2,11,5,15,15249,14750,22,True
261,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Sylas,517,3.2,6,5,10,10774,10025,21,True
262,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Leona,89,1.4,2,10,12,7995,7800,30,False
263,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Sylas,517,6.666666666666667,13,3,7,14012,11575,17,True
264,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Fiora,114,0.0,0,4,0,4064,3500,6,False
265,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Ahri,103,1.6666666666666667,5,6,5,11644,11425,15,False
266,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Ahri,103,3.25,10,4,3,14601,14275,18,False
267,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Ahri,103,0.0,0,0,0,521,500,0,True
268,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Ahri,103,1.6666666666666667,5,6,5,11472,11200,13,False
269,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Fiora,114,2.4,6,5,6,12548,11550,14,False
270,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Ahri,103,2.75,2,4,9,11647,10150,24,True
271,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Ahri,103,0.0,0,0,0,520,500,0,True
272,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Ahri,103,8.666666666666666,8,3,18,12679,10525,12,True
273,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Ahri,103,2.2222222222222223,11,9,9,13702,11475,27,True
274,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Ahri,103,4.142857142857143,17,7,12,19457,17475,23,True
275,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Ekko,245,1.6666666666666667,3,3,2,8126,7085,11,True
276,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Ahri,103,8.5,8,2,9,12985,10975,17,True
277,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Ahri,103,10.0,13,2,7,18035,15525,35,True
278,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Ahri,103,10.5,16,2,5,14934,12575,11,True
279,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Ahri,103,8.0,17,3,7,18775,15500,26,True
280,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Sylas,517,2.0,6,5,4,11184,9075,17,True
281,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Ahri,103,16.0,6,1,10,12477,10875,20,True
282,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Ahri,103,2.0,10,6,2,13278,12710,24,False
283,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Sylas,517,6.4,17,5,15,14756,10525,15,True
284,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Ahri,103,5.166666666666667,20,6,11,22943,18600,51,True
285,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Mordekaiser,82,1.4545454545454546,11,11,5,12910,12300,8,False
286,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Fiora,114,2.111111111111111,9,9,10,16010,14775,24,True
287,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Sylas,517,4.5,15,4,3,15344,13850,11,False
288,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Ekko,245,6.0,7,2,5,11161,9700,7,False
289,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Ahri,103,1.7142857142857142,8,7,4,10706,9900,9,False
290,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Ahri,103,0.8571428571428571,4,7,2,10787,9850,11,False
291,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Ahri,103,5.5,10,4,12,14102,13425,22,False
292,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Ahri,103,17.0,10,1,7,15285,13350,22,True
293,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Ahri,103,8.0,9,2,7,12083,11225,20,False
294,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Jhin,202,2.3333333333333335,3,3,4,9310,8300,6,False
295,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Ahri,103,7.0,4,1,3,8798,8675,12,True
296,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Ahri,103,3.8333333333333335,10,6,13,16951,15125,11,False
297,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Ahri,103,22.0,17,0,5,14413,11175,18,True
298,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Ahri,103,3.5,14,6,7,16127,14575,26,True
299,the sansation,aJ6P8z7wdCWJ_4iZ1oOqcKGye4wFL5TSGaw973gAS1WT,Ahri,103,6.0,7,2,5,10477,10425,21,True
300,ElPápuMisterioso,1MgkckYZb9TzYaClb4k4jj2wLXgqoE3AlGidO64OhUeG0JU,Vayne,67,0.42857142857142855,2,7,1,11130,10500,16,False
301,ElPápuMisterioso,1MgkckYZb9TzYaClb4k4jj2wLXgqoE3AlGidO64OhUeG0JU,Jhin,202,4.0,4,3,8,8778,7875,4,True
302,Lain łwakura,1MgkckYZb9TzYaClb4k4jj2wLXgqoE3AlGidO64OhUeG0JU,Jhin,202,2.2,6,5,5,10171,9550,26,True
303,Lain łwakura,1MgkckYZb9TzYaClb4k4jj2wLXgqoE3AlGidO64OhUeG0JU,Lux,99,3.8,4,5,15,9938,8510,55,True
304,Lain łwakura,1MgkckYZb9TzYaClb4k4jj2wLXgqoE3AlGidO64OhUeG0JU,Lux,99,1.3333333333333333,1,6,7,6796,6075,36,False
305,Lain łwakura,1MgkckYZb9TzYaClb4k4jj2wLXgqoE3AlGidO64OhUeG0JU,Lux,99,4.0,5,4,11,9374,6925,29,True
306,Lain łwakura,1MgkckYZb9TzYaClb4k4jj2wLXgqoE3AlGidO64OhUeG0JU,Lux,99,3.4,4,5,13,9980,9200,55,True
307,Lain łwakura,1MgkckYZb9TzYaClb4k4jj2wLXgqoE3AlGidO64OhUeG0JU,Seraphine,147,0.0,0,0,0,511,500,0,False
308,Lain łwakura,1MgkckYZb9TzYaClb4k4jj2wLXgqoE3AlGidO64OhUeG0JU,Rakan,497,2.5833333333333335,5,12,26,13226,12325,53,True
309,Lain łwakura,1MgkckYZb9TzYaClb4k4jj2wLXgqoE3AlGidO64OhUeG0JU,Blitzcrank,53,2.375,4,8,15,9251,7700,46,True
310,Lain łwakura,1MgkckYZb9TzYaClb4k4jj2wLXgqoE3AlGidO64OhUeG0JU,Lux,99,5.75,8,4,15,10269,8975,46,True
311,Lain łwakura,1MgkckYZb9TzYaClb4k4jj2wLXgqoE3AlGidO64OhUeG0JU,Jhin,202,5.5,5,2,6,9840,9050,7,True
312,Loguitan99,1MgkckYZb9TzYaClb4k4jj2wLXgqoE3AlGidO64OhUeG0JU,Garen,86,1.3571428571428572,15,14,4,19782,20600,21,False
313,Loguitan99,1MgkckYZb9TzYaClb4k4jj2wLXgqoE3AlGidO64OhUeG0JU,Nasus,75,1.0,2,6,4,12887,12055,17,True
314,Loguitan99,1MgkckYZb9TzYaClb4k4jj2wLXgqoE3AlGidO64OhUeG0JU,TwistedFate,4,0.2,1,5,0,5467,5325,6,False
315,Loguitan99,1MgkckYZb9TzYaClb4k4jj2wLXgqoE3AlGidO64OhUeG0JU,Malzahar,90,3.4,8,5,9,16180,14475,22,False
316,Loguitan99,1MgkckYZb9TzYaClb4k4jj2wLXgqoE3AlGidO64OhUeG0JU,Pantheon,80,3.7142857142857144,15,7,11,15773,15150,20,True
317,Loguitan99,1MgkckYZb9TzYaClb4k4jj2wLXgqoE3AlGidO64OhUeG0JU,Shaco,35,2.111111111111111,9,9,10,11328,10545,15,False
318,Loguitan99,1MgkckYZb9TzYaClb4k4jj2wLXgqoE3AlGidO64OhUeG0JU,Shaco,35,2.4285714285714284,10,7,7,13980,13375,46,False
319,Loguitan99,1MgkckYZb9TzYaClb4k4jj2wLXgqoE3AlGidO64OhUeG0JU,Seraphine,147,1.8333333333333333,5,12,17,11840,10750,69,False
320,Loguitan99,1MgkckYZb9TzYaClb4k4jj2wLXgqoE3AlGidO64OhUeG0JU,Caitlyn,51,2.5714285714285716,6,7,12,10771,9100,4,True
321,Loguitan99,1MgkckYZb9TzYaClb4k4jj2wLXgqoE3AlGidO64OhUeG0JU,MasterYi,11,0.875,6,8,1,9562,8075,8,False
322,Loguitan99,1MgkckYZb9TzYaClb4k4jj2wLXgqoE3AlGidO64OhUeG0JU,Katarina,55,1.875,8,8,7,13172,12275,14,False
323,Loguitan99,1MgkckYZb9TzYaClb4k4jj2wLXgqoE3AlGidO64OhUeG0JU,LeeSin,64,7.0,16,4,12,15442,12875,29,True
324,Loguitan99,1MgkckYZb9TzYaClb4k4jj2wLXgqoE3AlGidO64OhUeG0JU,MasterYi,11,1.0,2,5,3,7824,6775,12,False
325,Loguitan99,1MgkckYZb9TzYaClb4k4jj2wLXgqoE3AlGidO64OhUeG0JU,MasterYi,11,3.3333333333333335,9,6,11,14594,12350,9,True
326,Loguitan99,1MgkckYZb9TzYaClb4k4jj2wLXgqoE3AlGidO64OhUeG0JU,MasterYi,11,1.2,2,5,4,10404,9400,10,True
327,Loguitan99,1MgkckYZb9TzYaClb4k4jj2wLXgqoE3AlGidO64OhUeG0JU,Pantheon,80,1.2857142857142858,6,14,12,15580,15775,23,False
328,Loguitan99,1MgkckYZb9TzYaClb4k4jj2wLXgqoE3AlGidO64OhUeG0JU,Thresh,412,5.5,1,4,21,8263,7325,28,True
329,Loguitan99,1MgkckYZb9TzYaClb4k4jj2wLXgqoE3AlGidO64OhUeG0JU,Sylas,517,7.5,7,2,8,10367,9585,13,True
330,Loguitan99,1MgkckYZb9TzYaClb4k4jj2wLXgqoE3AlGidO64OhUeG0JU,Katarina,55,2.3333333333333335,9,6,5,12524,11025,10,False
