name_player,id_player,championName,championId,kda,kills,deaths,assists,goldEarned,goldSpent,visionScore,win
josedelporro XD ,h_0ohqkm9Vas0lG6ZQOCX-eu2kvYoft4X1W_xpLGlsVyetw,Malphite,54,1.5,3,10,12,11135,11000,17,False
josedelporro XD ,h_0ohqkm9Vas0lG6ZQOCX-eu2kvYoft4X1W_xpLGlsVyetw,Nocturne,56,2.2,11,10,11,14854,14000,23,False
josedelporro XD ,h_0ohqkm9Vas0lG6ZQOCX-eu2kvYoft4X1W_xpLGlsVyetw,Caitlyn,51,2.375,9,8,10,18401,17950,16,False
josedelporro XD ,h_0ohqkm9Vas0lG6ZQOCX-eu2kvYoft4X1W_xpLGlsVyetw,Diana,131,3.6666666666666665,7,3,4,13531,12425,34,True
josedelporro XD ,h_0ohqkm9Vas0lG6ZQOCX-eu2kvYoft4X1W_xpLGlsVyetw,Nocturne,56,2.5714285714285716,7,7,11,13397,12900,19,True
josedelporro XD ,h_0ohqkm9Vas0lG6ZQOCX-eu2kvYoft4X1W_xpLGlsVyetw,Graves,104,0.75,1,4,2,4666,3800,5,False
josedelporro XD ,h_0ohqkm9Vas0lG6ZQOCX-eu2kvYoft4X1W_xpLGlsVyetw,Diana,131,7.5,8,2,7,14584,11600,22,True
josedelporro XD ,h_0ohqkm9Vas0lG6ZQOCX-eu2kvYoft4X1W_xpLGlsVyetw,Nocturne,56,3.4285714285714284,16,7,8,16109,15400,14,False
josedelporro XD ,h_0ohqkm9Vas0lG6ZQOCX-eu2kvYoft4X1W_xpLGlsVyetw,Caitlyn,51,2.125,8,8,9,14779,14800,9,False
josedelporro XD ,h_0ohqkm9Vas0lG6ZQOCX-eu2kvYoft4X1W_xpLGlsVyetw,Ezreal,81,0.6666666666666666,2,6,2,10738,10200,8,False
josedelporro XD ,h_0ohqkm9Vas0lG6ZQOCX-eu2kvYoft4X1W_xpLGlsVyetw,Brand,63,3.0,11,7,10,12819,11650,54,True
josedelporro XD ,h_0ohqkm9Vas0lG6ZQOCX-eu2kvYoft4X1W_xpLGlsVyetw,Viktor,112,3.0,6,5,9,13959,11900,20,True
josedelporro XD ,h_0ohqkm9Vas0lG6ZQOCX-eu2kvYoft4X1W_xpLGlsVyetw,Nasus,75,1.1111111111111112,2,9,8,9829,8633,13,False
josedelporro XD ,h_0ohqkm9Vas0lG6ZQOCX-eu2kvYoft4X1W_xpLGlsVyetw,Diana,131,2.4,16,10,8,19498,18100,24,True
josedelporro XD ,h_0ohqkm9Vas0lG6ZQOCX-eu2kvYoft4X1W_xpLGlsVyetw,Diana,131,11.0,7,1,4,9811,6285,16,True
josedelporro XD ,h_0ohqkm9Vas0lG6ZQOCX-eu2kvYoft4X1W_xpLGlsVyetw,Blitzcrank,53,2.7777777777777777,7,9,18,12356,10500,85,False
josedelporro XD ,h_0ohqkm9Vas0lG6ZQOCX-eu2kvYoft4X1W_xpLGlsVyetw,Caitlyn,51,2.2222222222222223,2,9,18,13895,13125,125,True
josedelporro XD ,h_0ohqkm9Vas0lG6ZQOCX-eu2kvYoft4X1W_xpLGlsVyetw,Diana,131,1.1666666666666667,2,6,5,10901,10725,20,False
josedelporro XD ,h_0ohqkm9Vas0lG6ZQOCX-eu2kvYoft4X1W_xpLGlsVyetw,Diana,131,3.5,16,6,5,18488,15850,27,True
josedelporro XD ,h_0ohqkm9Vas0lG6ZQOCX-eu2kvYoft4X1W_xpLGlsVyetw,XinZhao,5,2.375,14,8,5,15677,11950,16,True
josedelporro XD ,h_0ohqkm9Vas0lG6ZQOCX-eu2kvYoft4X1W_xpLGlsVyetw,Diana,131,3.0,12,7,9,17162,15400,22,False
AckermanPy,ZnJN2fjZkrZwWQ6YOk4Sa5l6tplj0PfFXbEsxGUEhyfcAg,Talon,91,2.0,10,7,4,12190,12610,19,True
AckermanPy,ZnJN2fjZkrZwWQ6YOk4Sa5l6tplj0PfFXbEsxGUEhyfcAg,Akali,84,1.1428571428571428,5,7,3,9469,9285,19,False
AckermanPy,ZnJN2fjZkrZwWQ6YOk4Sa5l6tplj0PfFXbEsxGUEhyfcAg,Akali,84,4.75,11,4,8,13026,12225,19,True
AckermanPy,ZnJN2fjZkrZwWQ6YOk4Sa5l6tplj0PfFXbEsxGUEhyfcAg,Akali,84,2.2,18,10,4,19400,18050,28,False
AckermanPy,ZnJN2fjZkrZwWQ6YOk4Sa5l6tplj0PfFXbEsxGUEhyfcAg,Sylas,517,2.8333333333333335,12,6,5,11205,11370,26,True
AckermanPy,ZnJN2fjZkrZwWQ6YOk4Sa5l6tplj0PfFXbEsxGUEhyfcAg,Akali,84,0.875,5,8,2,6743,6100,10,False
AckermanPy,ZnJN2fjZkrZwWQ6YOk4Sa5l6tplj0PfFXbEsxGUEhyfcAg,Yasuo,157,7.0,6,1,1,7038,5925,14,True
AckermanPy,ZnJN2fjZkrZwWQ6YOk4Sa5l6tplj0PfFXbEsxGUEhyfcAg,Akali,84,7.5,6,2,9,10944,9700,27,True
AckermanPy,ZnJN2fjZkrZwWQ6YOk4Sa5l6tplj0PfFXbEsxGUEhyfcAg,Akali,84,2.111111111111111,12,9,7,13596,13960,16,True
AckermanPy,ZnJN2fjZkrZwWQ6YOk4Sa5l6tplj0PfFXbEsxGUEhyfcAg,Yone,777,0.9090909090909091,5,11,5,9976,9725,22,False
AckermanPy,ZnJN2fjZkrZwWQ6YOk4Sa5l6tplj0PfFXbEsxGUEhyfcAg,Lux,99,1.0769230769230769,2,13,12,9724,9225,71,False
AckermanPy,ZnJN2fjZkrZwWQ6YOk4Sa5l6tplj0PfFXbEsxGUEhyfcAg,Yone,777,2.0,6,5,4,7260,6450,7,True
